"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"40"	"Sometimes your wig flies when you least expect it on @AmericanIdol. Today's #WigWednesday goes to @MichaelJWoodard.‚Ä¶ https://t.co/71xaMpJsrq"	FALSE	10494	NA	2018-03-29 00:21:39	TRUE	NA	"979151566920806401"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	1312	FALSE	FALSE	NA	NA
"41"	"Looking forward to performing ‚ÄúAct My Age‚Äù Ì†ΩÌ±∂Ì†ºÌøºÌ†ΩÌ±ßÌ†ºÌøºÌ†ΩÌ±©Ì†ºÌøºÌ†ΩÌ±µÌ†ºÌøº @ntv_sukkiri for Ì†ºÌº∏JapanÌ†ºÌº∏! It‚Äôs going to be my first time perfor‚Ä¶ https://t.co/rNA5IgBuCt"	FALSE	16112	NA	2018-03-28 06:08:53	TRUE	NA	"978876561570058240"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	2976	FALSE	FALSE	NA	NA
"42"	"I know it's uncouth to dip out in the middle of the show, but I must prep for my Tokyo show now. Good luck to every‚Ä¶ https://t.co/nq4twXPdwG"	FALSE	8170	NA	2018-03-27 04:53:13	TRUE	NA	"978495132902203394"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	1090	FALSE	FALSE	NA	NA
"43"	"TBH I still sleep everywhere - planes, trains, automobiles, corners of rooms, it doesn‚Äôt stop once you pop Ì†ΩÌ≤ÅÌ†ºÌøº #americanidol"	FALSE	5680	NA	2018-03-27 04:49:57	FALSE	NA	"978494309577080832"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	703	FALSE	FALSE	NA	NA
"44"	"‚ùóÔ∏èFIND YOUR TRIBE‚ùóÔ∏è#americanidol"	FALSE	3698	NA	2018-03-27 04:49:12	FALSE	NA	"978494119591886848"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	495	FALSE	FALSE	NA	NA
"45"	"You've already won @_davidfrancisco ‚ù§Ô∏è #americanidol"	FALSE	3230	NA	2018-03-27 04:36:53	FALSE	NA	"978491021813149696"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	416	FALSE	FALSE	NA	NA
"46"	"When the whole world falls in love with you, this love triangle is going to turn into a rhombicosidodecahedron. Get‚Ä¶ https://t.co/CdVlViEHZY"	FALSE	3683	NA	2018-03-27 04:32:19	TRUE	NA	"978489871609208832"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	535	FALSE	FALSE	NA	NA
"47"	"Omg @DennisLorenzo who knew you were a gymnast #americanidol"	FALSE	2658	NA	2018-03-27 04:27:56	FALSE	NA	"978488767777423361"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	355	FALSE	FALSE	NA	NA
"48"	"Shoutout to #jurnee's wife. Thank you for your service Ì†ΩÌπèÌ†ºÌøº Ì†ºÌ∑∫Ì†ºÌ∑∏ #americanidol"	FALSE	3654	NA	2018-03-27 04:21:11	FALSE	NA	"978487071345074177"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	466	FALSE	FALSE	NA	NA
"49"	"We all believe in you and it's written in the stars so trust the universe @jonnybrenns #americanidol"	FALSE	2727	NA	2018-03-27 04:17:08	FALSE	NA	"978486052536033280"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	385	FALSE	FALSE	NA	NA
