"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"56"	"Nous nous engageons à ce que la voie de contournement de Lac-Mégantic soit aménagée. Merci à la mairesse Julie Mori… https://t.co/77ZfBiqtBe"	FALSE	305	NA	2018-03-24 01:53:55	TRUE	NA	"977362844999081984"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	58	FALSE	FALSE	NA	NA
"57"	"Over the last 10 days, you’ve pushed the limits, reached the top of the podium and won a record number of medals fo… https://t.co/JsViUAqIEG"	FALSE	2829	NA	2018-03-18 17:45:30	TRUE	NA	"975427990099181568"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	440	FALSE	FALSE	NA	NA
"58"	"Au cours des 10 derniers jours, vous vous êtes surpassés, vous avez dominé le podium et remporté un nombre record d… https://t.co/6LGPzkqblg"	FALSE	309	NA	2018-03-18 17:44:52	TRUE	NA	"975427831491526657"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	46	FALSE	FALSE	NA	NA
"59"	"A tough loss in OT. Team Canada, you left it all on the ice &amp; we’re so proud of you for it. https://t.co/GlLSaytB5g"	FALSE	1674	NA	2018-03-18 17:17:58	FALSE	NA	"975421061272514560"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	206	FALSE	FALSE	NA	NA
"60"	"Défaite de justesse en prolongation. Équipe Canada, vous avez tout donné sur la glace et nous sommes très fiers de… https://t.co/BP9rRq5L0l"	FALSE	256	NA	2018-03-18 17:17:45	TRUE	NA	"975421007082094594"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	38	FALSE	FALSE	NA	NA
"61"	"Another solid performance from @JepsenMollie at the #Paralympics - congratulations on winning the silver. https://t.co/WA3jVrPcRR"	FALSE	481	NA	2018-03-18 16:56:24	FALSE	NA	"975415633910284288"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	62	FALSE	FALSE	NA	NA
"62"	"Une autre solide performance de @JepsenMollie aux #Jeuxparalympiques – félicitations pour la médaille d’argent. https://t.co/LFz5NDpvQo"	FALSE	187	NA	2018-03-18 16:56:07	FALSE	NA	"975415563299123200"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	28	FALSE	FALSE	NA	NA
"63"	"Congratulations @brianmckeever and Collin Cameron! https://t.co/djlOM2K668"	FALSE	521	NA	2018-03-18 16:39:12	FALSE	NA	"975411305443033088"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	67	FALSE	FALSE	NA	NA
"64"	"Bravo @brianmckeever et Collin Cameron ! https://t.co/dVdv6BOE7E"	FALSE	271	NA	2018-03-18 16:38:57	FALSE	NA	"975411245544226816"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	29	FALSE	FALSE	NA	NA
"65"	"What a race! Congratulations to @markarendz @youngone2016 @chrisklebl and Natalie Wilkie. https://t.co/KSdqyIWGnQ"	FALSE	463	NA	2018-03-18 16:34:07	FALSE	NA	"975410029527384065"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	68	FALSE	FALSE	NA	NA
"66"	"Quelle course ! Félicitations à @markarendz @youngone2016 @chrisklebl et Natalie Wilkie. https://t.co/a2JEngFIW3"	FALSE	213	NA	2018-03-18 16:33:53	FALSE	NA	"975409967971819521"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	24	FALSE	FALSE	NA	NA
"67"	"Never gets old seeing all these Canadians on the podium. #Pyeonchang2018 ������������ On ne se lasse pas de voir tous ces Can… https://t.co/xM97K9pRNK"	FALSE	1031	NA	2018-03-18 16:29:19	TRUE	NA	"975408819776843777"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	110	FALSE	FALSE	NA	NA
"68"	"We’re celebrating some new arrivals in PMO! Congratulations to @katepurchase and Perry on their first, baby Xristos… https://t.co/C1ABSIXNDy"	FALSE	747	NA	2018-03-18 15:45:52	TRUE	NA	"975397885280845825"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	96	FALSE	FALSE	NA	NA
"69"	"Nous célébrons du nouveau au CPM ! Félicitations à @katepurchase et Perry, qui accueillent leur premier enfant, Xri… https://t.co/MCk6MocOXI"	FALSE	203	NA	2018-03-18 15:45:03	TRUE	NA	"975397678212239362"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	20	FALSE	FALSE	NA	NA
"70"	".@brianmckeever does it again! Congratulations on winning another gold at the #paralympics. https://t.co/VLWIxuBHwI"	FALSE	767	NA	2018-03-17 21:55:03	FALSE	NA	"975128403677405184"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	110	FALSE	FALSE	NA	NA
"71"	".@brianmckeever se distingue encore une fois ! Félicitations pour cette autre médaille d’or aux #Jeuxparalympiques. https://t.co/hAH2PWnBVc"	FALSE	202	NA	2018-03-17 21:54:15	FALSE	NA	"975128203755896832"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	31	FALSE	FALSE	NA	NA
"72"	"1 race, 2 medals for Team Canada - congratulations Natalie Wilkie &amp; @youngone2016! https://t.co/N50rlQ9zFo"	FALSE	1005	NA	2018-03-17 20:52:14	FALSE	NA	"975112597023281152"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	133	FALSE	FALSE	NA	NA
"73"	"1 course, 2 médailles pour Équipe Canada – félicitations Natalie Wilkie et @youngone2016 ! https://t.co/EM46LLP95E"	FALSE	246	NA	2018-03-17 20:51:50	FALSE	NA	"975112496792006656"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	28	FALSE	FALSE	NA	NA
