Sample_Name,Depth,DO,Temperature,pH,Secchi.Depth
TBE03JUN09,1,8.57,15.3,4.63,NA
TBE03JUN09,1.5,2.3,11.6,4.63,NA
TBE03JUN09,2,0.55,7.8,4.63,NA
TBE03JUN09,2.5,0.43,5.7,3.98,NA
TBE03JUN09,3,0.38,4.9,3.98,NA
TBE03JUN09,3.5,0.34,4.6,3.98,NA
TBE03JUN09,4,0.3,4.4,3.98,NA
TBE03JUN09,5,0.25,4.3,3.98,NA
TBE03JUN09,6,0.24,4.2,3.98,NA
TBE08JUN09,0,9.5,14.2,4.32,NA
TBE08JUN09,0.5,9.31,14.2,4.32,NA
TBE08JUN09,1,4.6,13.8,4.32,NA
TBE08JUN09,1.5,0.22,11,4.32,NA
TBE08JUN09,2,0.23,7.6,4.32,NA
TBE08JUN09,2.5,0.23,5.8,4.03,NA
TBE08JUN09,3,0.22,5,4.03,NA
TBE08JUN09,3.5,0.21,4.6,4.03,NA
TBE08JUN09,4,0.22,4.4,4.03,NA
TBE08JUN09,5,0.21,4.4,4.03,NA
TBE08JUN09,6,0.21,4.3,4.03,NA
NSE29MAY09,0,8,17.6,4.59,NA
NSE29MAY09,0.5,7.99,17.4,4.59,NA
NSE29MAY09,1,7.55,16.6,4.59,NA
NSE29MAY09,1.5,7.8,15.2,4.59,NA
NSE29MAY09,2,11.87,11.6,4.59,NA
NSE29MAY09,2.5,4,8.8,4.59,NA
NSE29MAY09,3,0.6,7,4.59,NA
NSE29MAY09,3.5,0.44,5.9,4.25,NA
NSE29MAY09,4,0.4,5.6,4.25,NA
NSE02JUN09,0,7.73,15.6,4.81,NA
NSE02JUN09,0.5,7.46,15.3,4.81,NA
NSE02JUN09,1,7.32,15.2,4.81,NA
NSE02JUN09,1.5,7.34,15.1,4.81,NA
NSE02JUN09,2,10.75,12.3,4.81,NA
NSE02JUN09,2.5,2.77,9.3,4.12,NA
NSE02JUN09,3,0.41,7.4,4.12,NA
NSE02JUN09,3.5,0.31,6.3,4.12,NA
NSE02JUN09,4,0.28,5.7,4.12,NA
NSE05JUN09,0,8.14,18,4.28,NA
NSE05JUN09,0.5,8.3,17.4,4.28,NA
NSE05JUN09,1,7.96,17.1,4.28,NA
NSE05JUN09,1.5,8.19,15.7,4.28,NA
NSE05JUN09,2,10.24,12.9,4.28,NA
NSE05JUN09,2.5,4.88,9.9,4,NA
NSE05JUN09,3,1.3,7.8,4,NA
NSE05JUN09,3.5,0.51,6.4,4,NA
NSE05JUN09,4,0.38,5.8,4,NA
NSE08JUN09,0,9.32,15.4,4.19,NA
NSE08JUN09,0.5,9.2,15.4,4.19,NA
NSE08JUN09,1,9.18,15.4,4.19,NA
NSE08JUN09,1.5,9.05,15.4,4.19,NA
NSE08JUN09,2,12.02,13.4,4.19,NA
NSE08JUN09,2.5,5.06,10.2,4.09,NA
NSE08JUN09,3,0.32,7.6,4.09,NA
NSE08JUN09,3.5,0.25,6.3,4.09,NA
NSE08JUN09,4,0.23,5.9,4.09,NA
SSE29MAY09,0,7.31,17.2,4.15,NA
SSE29MAY09,0.5,7.09,16.9,4.15,NA
SSE29MAY09,1,7.25,14.9,4.15,NA
SSE29MAY09,1.5,6,12,4.15,NA
SSE29MAY09,2,3.12,8.7,4.15,NA
SSE29MAY09,2.5,0.43,6.2,4.3,NA
SSE29MAY09,3,0.36,5,4.3,NA
SSE29MAY09,3.5,0.32,4.6,4.3,NA
SSE29MAY09,4,0.22,4.5,4.3,NA
SSE29MAY09,5,0.31,4.3,4.3,NA
SSE29MAY09,6,0.3,4.3,4.3,NA
SSE29MAY09,7,0.3,4.5,4.3,NA
SSE29MAY09,8,0.29,4.5,4.3,NA
SSE02JUN09,0,6.95,14.7,3.69,NA
SSE02JUN09,0.5,6.73,14.7,3.69,NA
SSE02JUN09,1,6.59,14.5,3.69,NA
SSE02JUN09,1.5,4.75,13,3.69,NA
SSE02JUN09,2,3.1,9.3,3.69,NA
SSE02JUN09,2.5,0.34,6.6,4.02,NA
SSE02JUN09,3,0.24,5.3,4.02,NA
SSE02JUN09,3.5,0.21,4.8,4.02,NA
SSE02JUN09,4,0.2,4.5,4.02,NA
SSE02JUN09,5,0.21,4.3,4.02,NA
SSE02JUN09,6,0.2,4.3,4.02,NA
SSE02JUN09,7,0.18,4.3,4.02,NA
SSE02JUN09,8,0.18,4.3,4.02,NA
SSE08JUN09,0,8.35,14.4,3.71,NA
SSE08JUN09,0.5,8.25,14.3,3.71,NA
SSE08JUN09,1,8.21,14.3,3.71,NA
SSE08JUN09,1.5,4.91,13.8,3.71,NA
SSE08JUN09,2,3.46,10.1,3.71,NA
SSE08JUN09,2.5,0.51,7.3,4.15,NA
SSE08JUN09,3,0.29,5.7,4.15,NA
SSE08JUN09,3.5,0.25,4.8,4.15,NA
SSE08JUN09,4,0.25,4.7,4.15,NA
SSE08JUN09,5,0.25,4.5,4.15,NA
SSE08JUN09,6,0.24,4.4,4.15,NA
SSE08JUN09,7,0.22,4.4,4.15,NA
SSE08JUN09,8,0.23,4.5,4.15,NA
MAE30MAY09,0,9.35,17.1,4.67,NA
MAE30MAY09,0.5,9.1,16.6,4.67,NA
MAE30MAY09,1,10.2,15.2,4.67,NA
MAE30MAY09,1.5,1.5,11.7,4.67,NA
MAE30MAY09,2,0.47,7.1,4.67,NA
MAE30MAY09,2.5,0.36,5.9,4.67,NA
MAE30MAY09,3,0.34,4.8,4.67,NA
MAE30MAY09,3.5,0.3,4.5,4.62,NA
MAE30MAY09,4,0.3,4.2,4.62,NA
MAE30MAY09,5,0.27,4.1,4.62,NA
MAE30MAY09,6,0.25,4.2,4.62,NA
MAE30MAY09,7,0.25,4.3,4.62,NA
MAE30MAY09,8,0.23,4.5,4.62,NA
MAE30MAY09,9,0.23,4.6,4.62,NA
MAE30MAY09,10,0.22,4.6,4.62,NA
MAE30MAY09,11,0.22,4.6,4.62,NA
MAE30MAY09,12,0.22,4.6,4.62,NA
MAE30MAY09,13,0.22,4.6,4.62,NA
MAE30MAY09,14,0.22,4.6,4.62,NA
MAE30MAY09,15,0.22,4.6,4.62,NA
MAE30MAY09,16,0.23,4.7,4.62,NA
MAE30MAY09,17,0.22,4.7,4.62,NA
MAE30MAY09,18,0.21,4.7,4.62,NA
MAE30MAY09,19,0.21,4.7,4.62,NA
MAE30MAY09,20,0.21,4.7,4.62,NA
MAE03JUN09,0,8.95,16.3,5.62,NA
MAE03JUN09,0.5,8.75,14.6,5.62,NA
MAE03JUN09,1,8.33,14,5.62,NA
MAE03JUN09,1.5,1.82,12.2,5.62,NA
MAE03JUN09,2,0.41,8.4,5.62,NA
MAE03JUN09,2.5,0.42,6.2,5.29,NA
MAE03JUN09,3,0.43,5,5.29,NA
MAE03JUN09,3.5,0.38,4.4,5.29,NA
MAE03JUN09,4,0.38,4.3,5.29,NA
MAE03JUN09,5,0.37,4.1,5.29,NA
MAE03JUN09,6,0.35,4.2,5.29,NA
MAE03JUN09,7,0.34,4.3,5.29,NA
MAE03JUN09,8,0.33,4.5,5.29,NA
MAE03JUN09,9,0.34,4.6,5.29,NA
MAE03JUN09,10,0.32,4.6,5.29,NA
MAE03JUN09,11,0.32,4.6,5.29,NA
MAE03JUN09,12,0.31,4.6,5.29,NA
MAE03JUN09,13,0.31,4.6,5.29,NA
MAE03JUN09,14,0.3,4.6,5.29,NA
MAE03JUN09,15,0.3,4.7,5.29,NA
MAE03JUN09,16,0.3,4.7,5.29,NA
MAE03JUN09,17,0.3,4.7,5.29,NA
MAE03JUN09,18,0.3,4.7,5.29,NA
MAE03JUN09,19,0.29,4.7,5.29,NA
MAE03JUN09,20,0.31,4.7,5.29,NA
MAE09JUN09,0,8.87,13.2,4.88,NA
MAE09JUN09,0.5,8.61,13.1,4.88,NA
MAE09JUN09,1,8.24,12.1,4.88,NA
MAE09JUN09,1.5,2.73,8.2,4.88,NA
MAE09JUN09,2,0.42,6,4.88,NA
MAE09JUN09,2.5,0.37,5.1,5.56,NA
MAE09JUN09,3,0.37,4.5,5.56,NA
MAE09JUN09,3.5,0.36,4.3,5.56,NA
MAE09JUN09,4,0.35,4.2,5.56,NA
MAE09JUN09,5,0.35,4.2,5.56,NA
MAE09JUN09,6,0.34,4.3,5.56,NA
MAE09JUN09,7,0.33,4.5,5.56,NA
MAE09JUN09,8,0.31,4.6,5.56,NA
MAE09JUN09,9,0.31,4.6,5.56,NA
MAE09JUN09,10,0.28,4.6,5.56,NA
MAE09JUN09,11,0.27,4.6,5.56,NA
MAE09JUN09,12,0.27,4.6,5.56,NA
MAE09JUN09,13,0.27,4.6,5.56,NA
MAE09JUN09,14,0.27,4.6,5.56,NA
MAE09JUN09,15,0.27,4.7,5.56,NA
MAE09JUN09,16,0.26,4.7,5.56,NA
MAE09JUN09,17,0.24,4.7,5.56,NA
MAE09JUN09,18,0.24,4.7,5.56,NA
MAE09JUN09,19,0.24,4.7,5.56,NA
MAE09JUN09,20,0.24,4.7,5.56,NA
NSE12JUN09,0,7.77,15.6,4.39,2
NSE12JUN09,0.5,7.82,15.2,4.39,2
NSE12JUN09,1,7.76,15.1,4.39,2
NSE12JUN09,1.5,7.7,14.7,4.39,2
NSE12JUN09,2,8.18,14,4.39,2
NSE12JUN09,2.5,3.83,11.1,3.84,2
NSE12JUN09,3,0.41,7.5,3.84,2
NSE12JUN09,3.5,0.41,6.5,3.84,2
NSE12JUN09,4,0.41,6.1,3.84,2
TBE15JUN09,0,9.12,20.3,3.24,1.5
TBE15JUN09,0.5,8.48,18.8,3.24,1.5
TBE15JUN09,1,9.92,15.6,3.24,1.5
TBE15JUN09,1.5,1.19,12,3.24,1.5
TBE15JUN09,2,0.63,8.9,3.24,1.5
TBE15JUN09,2.5,0.43,6.6,3.73,1.5
TBE15JUN09,3,0.35,5.2,3.73,1.5
TBE15JUN09,3.5,0.28,4.7,3.73,1.5
TBE15JUN09,4,0.24,4.5,3.73,1.5
TBE15JUN09,5,0.21,4.4,3.73,1.5
TBE15JUN09,6,0.19,4.3,3.73,1.5
SSE15JUN09,0,8.55,18.5,3.51,2
SSE15JUN09,0.5,8.02,18.3,3.51,2
SSE15JUN09,1,4.5,13.1,3.51,2
SSE15JUN09,1.5,3.08,10.8,3.51,2
SSE15JUN09,2,1.45,9.9,3.51,2
SSE15JUN09,2.5,0.41,7.5,4.07,2
SSE15JUN09,3,0.21,5.9,4.07,2
SSE15JUN09,3.5,0.15,5,4.07,2
SSE15JUN09,4,0.12,4.7,4.07,2
SSE15JUN09,5,0.11,4.4,4.07,2
SSE15JUN09,6,0.11,4.3,4.07,2
SSE15JUN09,7,0.09,4.4,4.07,2
NSE15JUN09,0,9.33,19,3.9,2.5
NSE15JUN09,0.5,8.98,18.7,3.9,2.5
NSE15JUN09,1,9.04,16.8,3.9,2.5
NSE15JUN09,1.5,9.07,16.1,3.9,2.5
NSE15JUN09,2,8.93,13.5,3.9,2.5
NSE15JUN09,2.5,3.91,10.8,4.04,2.5
NSE15JUN09,3,0.43,8.2,4.04,2.5
NSE15JUN09,3.5,0.22,7,4.04,2.5
NSE15JUN09,4,0.18,6.8,4.04,2.5
MAE16JUN09,0,7.53,25.3,5.24,NA
MAE16JUN09,0.5,8.65,19.4,5.24,NA
MAE16JUN09,1,9.69,15.3,5.24,NA
MAE16JUN09,1.5,2.6,12,5.24,NA
MAE16JUN09,2,0.42,9.3,5.24,NA
MAE16JUN09,2.5,0.31,6.7,5.07,NA
MAE16JUN09,3,0.28,5.4,5.07,NA
MAE16JUN09,3.5,0.25,4.8,5.07,NA
MAE16JUN09,4,0.24,4.5,5.07,NA
MAE16JUN09,5,0.21,4.3,5.07,NA
MAE16JUN09,6,0.2,4.3,5.07,NA
MAE16JUN09,7,0.19,4.3,5.07,NA
MAE16JUN09,8,0.18,4.5,5.07,NA
MAE16JUN09,9,0.17,4.6,5.07,NA
MAE16JUN09,10,0.17,4.6,5.07,NA
MAE16JUN09,11,0.17,4.6,5.07,NA
MAE16JUN09,12,0.17,4.6,5.07,NA
MAE16JUN09,13,0.16,4.6,5.07,NA
MAE16JUN09,14,0.16,4.6,5.07,NA
MAE16JUN09,15,0.16,4.6,5.07,NA
MAE16JUN09,16,0.16,4.7,5.07,NA
MAE16JUN09,17,0.16,4.7,5.07,NA
MAE16JUN09,18,0.16,4.7,5.07,NA
MAE16JUN09,19,0.16,4.7,5.07,NA
MAE16JUN09,20,0.16,4.7,5.07,NA
MAE16JUN09,21,0.16,4.7,5.07,NA
CBE16JUN09,0,8.26,23.1,3.31,NA
CBE16JUN09,0.5,8.31,19.9,3.31,NA
CBE16JUN09,1,8.11,15.5,3.31,NA
CBE16JUN09,1.5,3.25,12.9,2.96,NA
CBE16JUN09,2,0.21,11.5,2.96,NA
TBE23JUN09,0,8.02,26.6,3.89,1.5
TBE23JUN09,0.5,7.19,25.4,3.89,1.5
TBE23JUN09,1,8.69,19,3.89,1.5
TBE23JUN09,1.5,3.02,14.1,3.89,1.5
TBE23JUN09,2,1.65,9.8,3.89,1.5
TBE23JUN09,2.5,1.23,7.2,3.82,1.5
TBE23JUN09,3,1.02,5.8,3.82,1.5
TBE23JUN09,3.5,0.82,5,3.82,1.5
TBE23JUN09,4,0.65,4.7,3.82,1.5
TBE23JUN09,5,0.51,4.5,3.82,1.5
TBE23JUN09,6,0.47,4.5,3.82,1.5
NSE23JUN09,0,8.43,25.5,3.95,2.5
NSE23JUN09,0.5,8.23,25.2,3.95,2.5
NSE23JUN09,1,10.67,22.7,3.95,2.5
NSE23JUN09,1.5,8.32,18.8,3.95,2.5
NSE23JUN09,2,9.23,15.4,3.95,2.5
NSE23JUN09,2.5,5.36,12.8,3.95,2.5
NSE23JUN09,3,0.64,9.2,3.95,2.5
NSE23JUN09,3.5,0.4,7.4,3.68,2.5
NSE23JUN09,4,0.38,6.4,3.68,2.5
SSE23JUN09,0,7.8,25.1,3.67,2
SSE23JUN09,0.5,7.78,24.6,3.67,2
SSE23JUN09,1,8.82,19.9,3.67,2
SSE23JUN09,1.5,4.71,16.1,3.67,2
SSE23JUN09,2,3.58,12,3.67,2
SSE23JUN09,2.5,1.06,8.5,4.15,2
SSE23JUN09,3,0.56,6.7,4.15,2
SSE23JUN09,3.5,0.48,5.5,4.15,2
SSE23JUN09,4,0.45,4.8,4.15,2
SSE23JUN09,5,0.46,4.4,4.15,2
SSE23JUN09,6,0.46,4.4,4.15,2
SSE23JUN09,7,0.44,4.4,4.15,2
SSE23JUN09,8,0.43,4.6,4.15,2
CBE23JUN09,0,7.9,30.4,3.52,1
CBE23JUN09,0.5,7.77,25.3,3.52,1
CBE23JUN09,1,9.94,20,3.52,1
CBE23JUN09,1.5,5.42,15.2,3.17,1
CBE23JUN09,2,1.21,12.1,3.17,1
NSE26JUN09,0,6.42,26,3.7,1
NSE26JUN09,0.5,6.75,25.4,3.7,1
NSE26JUN09,1,6.33,24.7,3.7,1
NSE26JUN09,1.5,7.82,19.8,3.7,1
NSE26JUN09,2,7.49,15.9,3.7,1
NSE26JUN09,2.5,3.96,12.5,3.7,1
NSE26JUN09,3,0.58,9.3,3.7,1
NSE26JUN09,3.5,0.44,7.5,4.15,1
NSE26JUN09,4,0.44,6.6,4.15,1
MAE24JUN09,0,7.09,27.3,4.99,1
MAE24JUN09,0.5,9.25,23.8,4.99,1
MAE24JUN09,1,10.89,16.3,4.99,1
MAE24JUN09,1.5,1.41,11.9,4.99,1
MAE24JUN09,2,1.23,8.6,4.99,1
MAE24JUN09,2.5,1.04,6.6,5.5,1
MAE24JUN09,3,1.04,5.5,5.5,1
MAE24JUN09,3.5,0.97,4.9,5.5,1
MAE24JUN09,4,0.93,4.6,5.5,1
MAE24JUN09,5,0.88,4.4,5.5,1
MAE24JUN09,6,0.84,4.3,5.5,1
MAE24JUN09,7,0.79,4.4,5.5,1
MAE24JUN09,8,0.76,4.6,5.5,1
MAE24JUN09,9,0.73,4.6,5.5,1
MAE24JUN09,10,0.7,4.6,5.5,1
MAE24JUN09,11,0.69,4.6,5.5,1
MAE24JUN09,12,0.6,4.6,5.5,1
MAE24JUN09,13,0.6,4.6,5.5,1
MAE24JUN09,14,0.6,4.6,5.5,1
MAE24JUN09,15,0.6,4.6,5.5,1
MAE24JUN09,16,0.58,4.7,5.5,1
MAE24JUN09,17,0.58,4.7,5.5,1
MAE24JUN09,18,0.57,4.7,5.5,1
TBE29JUN09,0,6.93,19.4,3.93,1
TBE29JUN09,0.5,6.69,19.4,3.93,1
TBE29JUN09,1,6.72,19,3.93,1
TBE29JUN09,1.5,0.37,14,3.93,1
TBE29JUN09,2,0.26,9.8,3.93,1
TBE29JUN09,2.5,0.28,6,3.8,1
TBE29JUN09,3,0.27,5.3,3.8,1
TBE29JUN09,3.5,0.26,4.8,3.8,1
TBE29JUN09,4,0.24,4.5,3.8,1
TBE29JUN09,5,0.23,4.5,3.8,1
TBE29JUN09,6,0.23,4.5,3.8,1
CBE29JUN09,0,6.5,19.2,3.54,1
CBE29JUN09,0.5,6.25,19.4,3.54,1
CBE29JUN09,1,6.29,19.3,3.54,1
CBE29JUN09,1.5,1.35,14.5,3.22,1
CBE29JUN09,2,0.59,11.8,3.22,1
SSE29JUN09,0,6.02,19.6,3.96,1
SSE29JUN09,0.5,5.31,19.7,3.96,1
SSE29JUN09,1,5.27,19.7,3.96,1
SSE29JUN09,1.5,1.11,16.5,3.96,1
SSE29JUN09,2,1.82,13,3.96,1
SSE29JUN09,2.5,0.9,9.5,4.11,1
SSE29JUN09,3,0.36,7.4,4.11,1
SSE29JUN09,3.5,0.32,5.5,4.11,1
SSE29JUN09,4,0.31,5.1,4.11,1
SSE29JUN09,5,0.29,4.6,4.11,1
SSE29JUN09,6,0.27,4.4,4.11,1
SSE29JUN09,7,0.27,4.4,4.11,1
SSE29JUN09,8,0.27,4.4,4.11,1
SSE29JUN09,0,6.54,20.6,4.1,1
SSE29JUN09,0.5,6.53,20.7,4.1,1
SSE29JUN09,1,6.53,20.7,4.1,1
SSE29JUN09,1.5,6.24,20.5,4.1,1
SSE29JUN09,2,6.06,15,4.1,1
SSE29JUN09,2.5,4.3,12.9,4.41,1
SSE29JUN09,3,0.46,9.9,4.41,1
SSE29JUN09,3.5,0.34,7.8,4.41,1
SSE29JUN09,4,0.28,6.7,4.41,1
MAE30JUN09,0,8.85,17.4,5.21,1
MAE30JUN09,0.5,8.4,17.3,5.21,1
MAE30JUN09,1,8.16,17.2,5.21,1
MAE30JUN09,1.5,4.4,16.8,5.21,1
MAE30JUN09,2,0.59,10,5.21,1
MAE30JUN09,2.5,0.62,8.1,5.21,1
MAE30JUN09,3,0.59,5.7,5.21,1
MAE30JUN09,3.5,0.57,5,5.08,1
MAE30JUN09,4,0.56,4.5,5.08,1
MAE30JUN09,5,0.56,4.4,5.08,1
MAE30JUN09,6,0.53,4.3,5.08,1
MAE30JUN09,7,0.5,4.4,5.08,1
MAE30JUN09,8,0.49,4.5,5.08,1
MAE30JUN09,9,0.46,4.6,5.08,1
MAE30JUN09,10,0.45,4.6,5.08,1
MAE30JUN09,11,0.45,4.6,5.08,1
MAE30JUN09,12,0.42,4.6,5.08,1
MAE30JUN09,13,0.42,4.6,5.08,1
MAE30JUN09,14,0.42,4.7,5.08,1
MAE30JUN09,15,0.39,4.7,5.08,1
MAE30JUN09,16,0.39,4.7,5.08,1
MAE30JUN09,17,0.37,4.7,5.08,1
MAE30JUN09,18,0.38,4.7,5.08,1
MAE06JUL09,0,7.89,20.9,5.19,1
MAE06JUL09,0.5,7.71,20.7,5.19,1
MAE06JUL09,1,7.94,18.5,5.19,1
MAE06JUL09,1.5,1.08,13.7,5.19,1
MAE06JUL09,2,0.52,10.8,5.19,1
MAE06JUL09,2.5,0.54,7.8,5.19,1
MAE06JUL09,3,0.5,5.8,5.19,1
MAE06JUL09,3.5,0.42,5,5.13,1
MAE06JUL09,4,0.43,4.4,5.13,1
MAE06JUL09,5,0.38,4.2,5.13,1
MAE06JUL09,6,0.37,4.3,5.13,1
MAE06JUL09,7,0.35,4.3,5.13,1
MAE06JUL09,8,0.34,4.5,5.13,1
MAE06JUL09,9,0.33,4.6,5.13,1
MAE06JUL09,10,0.33,4.6,5.13,1
MAE06JUL09,11,0.32,4.6,5.13,1
MAE06JUL09,12,0.31,4.6,5.13,1
MAE06JUL09,13,0.31,4.6,5.13,1
MAE06JUL09,14,0.31,4.6,5.13,1
MAE06JUL09,15,0.31,4.7,5.13,1
MAE06JUL09,16,0.3,4.7,5.13,1
MAE06JUL09,17,0.3,4.7,5.13,1
MAE06JUL09,18,0.31,4.7,5.13,1
NSE03JUL09,0,6.89,18.6,4.42,1
NSE03JUL09,0.5,6.81,18.5,4.42,1
NSE03JUL09,1,6.78,18.5,4.42,1
NSE03JUL09,1.5,6.26,18.4,4.42,1
NSE03JUL09,2,4.9,16.7,4.42,1
NSE03JUL09,2.5,2.74,13.4,4.42,1
NSE03JUL09,3,0.41,10.1,4.42,1
NSE03JUL09,3.5,0.4,7.9,4.46,1
NSE03JUL09,4,0.4,7,4.46,1
SSE07JUL09,0,7.54,20.4,3.42,1.25
SSE07JUL09,0.5,7.41,20.2,3.42,1.25
SSE07JUL09,1,6.28,19.9,3.42,1.25
SSE07JUL09,1.5,2.71,16.7,3.42,1.25
SSE07JUL09,2,0.99,12.8,3.42,1.25
SSE07JUL09,2.5,0.94,9.9,3.91,1.25
SSE07JUL09,3,0.57,7.5,3.91,1.25
SSE07JUL09,3.5,0.55,5.8,3.91,1.25
SSE07JUL09,4,0.56,5,3.91,1.25
SSE07JUL09,5,0.55,4.6,3.91,1.25
SSE07JUL09,6,0.53,4.5,3.91,1.25
SSE07JUL09,7,0.52,4.5,3.91,1.25
SSE07JUL09,8,0.49,4.6,3.91,1.25
NSE07JUL09,0,7.98,21.1,3.91,2
NSE07JUL09,0.5,8.04,20.5,3.91,2
NSE07JUL09,1,7.67,20.6,3.91,2
NSE07JUL09,1.5,7.15,20,3.91,2
NSE07JUL09,2,5.43,17.1,3.91,2
NSE07JUL09,2.5,2.69,13.9,3.91,2
NSE07JUL09,3,1.43,10.7,3.91,2
NSE07JUL09,3.5,0.33,8.1,3.89,2
NSE07JUL09,4,0.29,6.9,3.89,2
TBE07JUL09,0,8.17,21.3,3.42,1.5
TBE07JUL09,0.5,8.46,20.3,3.42,1.5
TBE07JUL09,1,8.91,18.9,3.42,1.5
TBE07JUL09,1.5,2.22,14.6,3.42,1.5
TBE07JUL09,2,0.66,11.7,3.42,1.5
TBE07JUL09,2.5,0.44,8,3.42,1.5
TBE07JUL09,3,0.36,6.1,3.42,1.5
TBE07JUL09,3.5,0.31,5,3.64,1.5
TBE07JUL09,4,0.23,4.6,3.64,1.5
TBE07JUL09,5,0.21,4.4,3.64,1.5
TBE07JUL09,6,0.21,4.4,3.64,1.5
CBE07JUL09,0,7.74,21.9,3.16,1.25
CBE07JUL09,0.5,7.55,20.7,3.16,1.25
CBE07JUL09,1,6.88,19.6,3.16,1.25
CBE07JUL09,1.5,1.47,16.2,2.97,1.25
CBE07JUL09,2,0.24,11.7,2.97,1.25
MAE14JUL09,0,8.34,20.9,4.89,1
MAE14JUL09,0.5,8.18,20.6,4.89,1
MAE14JUL09,1,8.09,19.7,4.89,1
MAE14JUL09,1.5,1.2,15.6,4.89,1
MAE14JUL09,2,0.46,11.2,4.89,1
MAE14JUL09,2.5,0.47,7.5,4.77,1
MAE14JUL09,3,0.42,0.1,4.77,1
MAE14JUL09,3.5,0.42,5.1,4.77,1
MAE14JUL09,4,0.42,4.7,4.77,1
MAE14JUL09,5,0.42,4.3,4.77,1
MAE14JUL09,6,0.42,4.3,4.77,1
MAE14JUL09,7,0.39,4.3,4.77,1
MAE14JUL09,8,0.39,4.5,4.77,1
MAE14JUL09,9,0.37,4.5,4.77,1
MAE14JUL09,10,0.37,4.5,4.77,1
MAE14JUL09,11,0.32,4.5,4.77,1
MAE14JUL09,12,0.32,4.5,4.77,1
MAE14JUL09,13,0.32,4.5,4.77,1
MAE14JUL09,14,0.32,4.7,4.77,1
MAE14JUL09,15,0.32,4.7,4.77,1
MAE14JUL09,16,0.32,4.7,4.77,1
MAE14JUL09,17,0.32,4.7,4.77,1
MAE14JUL09,18,0.32,4.7,4.77,1
SSE13JUL09,0,5.79,21.2,4.09,1.75
SSE13JUL09,0.5,5.6,20.8,4.09,1.75
SSE13JUL09,1,5.36,20.6,4.09,1.75
SSE13JUL09,1.5,2.47,18.1,4.09,1.75
SSE13JUL09,2,1.36,14.3,4.09,1.75
SSE13JUL09,2.5,1.61,10.3,4.09,1.75
SSE13JUL09,3,0.62,7.7,4.09,1.75
SSE13JUL09,3.5,0.52,6.2,4.09,1.75
SSE13JUL09,4,0.51,5.3,4.09,1.75
SSE13JUL09,5,0.44,4.6,4.09,1.75
SSE13JUL09,6,0.43,4.4,4.09,1.75
SSE13JUL09,7,0.42,4.5,4.09,1.75
SSE13JUL09,8,0.42,4.5,4.09,1.75
NSE13JUL09,0,7.1,22.1,3.9,2
NSE13JUL09,0.5,6.56,21.8,3.9,2
NSE13JUL09,1,6.55,21.6,3.9,2
NSE13JUL09,1.5,6.22,21.4,3.9,2
NSE13JUL09,2,4.69,18,3.9,2
NSE13JUL09,2.5,1.68,14.7,3.9,2
NSE13JUL09,3,0.73,10.9,3.9,2
NSE13JUL09,3.5,0.35,8.5,4.48,2
NSE13JUL09,4,0.27,7.2,4.48,2
TBE13JUL09,0,6.89,21.7,3.29,1
TBE13JUL09,0.5,6.78,21.1,3.29,1
TBE13JUL09,1,6.56,20.2,3.29,1
TBE13JUL09,1.5,1.26,15.5,3.29,1
TBE13JUL09,2,0.45,10.8,3.29,1
TBE13JUL09,2.5,31,7.9,3.45,1
TBE13JUL09,3,0.28,6.4,3.45,1
TBE13JUL09,3.5,0.22,5.1,3.45,1
TBE13JUL09,4,0.2,4.6,3.45,1
TBE13JUL09,5,0.2,4.6,3.45,1
TBE13JUL09,6,0.18,4.6,3.45,1
CBE13JUL09,0,6.34,22.5,3.29,1.25
CBE13JUL09,0.5,6.07,21.2,3.29,1.25
CBE13JUL09,1,6.26,20.6,3.29,1.25
CBE13JUL09,1.5,0.88,17.4,2.94,1.25
CBE13JUL09,2,0.17,13.5,2.94,1.25
NSE10JUL09,0,7.67,24.4,4.05,1.5
NSE10JUL09,0.5,7.45,24.6,4.05,1.5
NSE10JUL09,1,6.98,23.3,4.05,1.5
NSE10JUL09,1.5,5.1,20.9,4.05,1.5
NSE10JUL09,2,5.45,17.7,4.05,1.5
NSE10JUL09,2.5,1.83,13.1,3.76,1.5
NSE10JUL09,3,1.1,10.3,3.76,1.5
NSE10JUL09,3.5,0.46,7.9,3.76,1.5
NSE10JUL09,4,0.44,6.9,3.76,1.5
SSE21JUL09,0,8.3,19.2,3.55,1.75
SSE21JUL09,0.5,8,19.2,3.55,1.75
SSE21JUL09,1,7.09,18.6,3.55,1.75
SSE21JUL09,1.5,6.43,17.6,3.55,1.75
SSE21JUL09,2,0.93,15,3.55,1.75
SSE21JUL09,2.5,1.1,11,3.55,1.75
SSE21JUL09,3,0.55,7.6,3.55,1.75
SSE21JUL09,3.5,0.53,6.4,4.08,1.75
SSE21JUL09,4,0.53,5.3,4.08,1.75
SSE21JUL09,5,0.5,4.6,4.08,1.75
SSE21JUL09,6,0.49,4.5,4.08,1.75
SSE21JUL09,7,0.47,4.5,4.08,1.75
SSE21JUL09,8,0.46,4.6,4.08,1.75
NSE21JUL09,0,7.33,19.9,3.55,1.5
NSE21JUL09,0.5,7.26,19.7,3.55,1.5
NSE21JUL09,1,7.24,19.4,3.55,1.5
NSE21JUL09,1.5,7,18.9,3.55,1.5
NSE21JUL09,2,6.22,18.1,3.55,1.5
NSE21JUL09,2.5,0.79,14.7,3.55,1.5
